item_id,feature_id,data
7199,0,36
7200,0,19
7202,0,1
7203,0,1
7204,0,1
7205,0,3
7206,0,3
7207,0,1
7208,0,3
7209,0,1
7210,0,1
7211,0,2
7212,0,1
7213,0,3
7215,0,1
7216,0,13
7217,0,9
7218,0,1
7219,0,1
7220,0,13
7221,0,1
7223,0,1
7229,0,1
7231,0,1
7232,0,1
7234,0,1
7236,0,1
7237,0,1
7238,0,13
7239,0,1
7241,0,1
7242,0,1
7243,0,1
7245,0,1
7246,0,1
7247,0,3
7248,0,1
7249,0,1
7250,0,1
7252,0,1
7254,0,1
7255,0,1
7256,0,1
7258,0,7
7259,0,40
7260,0,9
7261,0,11
7263,0,13
7264,0,13
7265,0,1
7267,0,1
7268,0,1
7269,0,17
7270,0,13
7271,0,1
7272,0,3
7273,0,14
7274,0,13
7275,0,81
7276,0,6
7278,0,21
7279,0,1
7280,0,1
7281,0,2
7282,0,1
7283,0,30
7284,0,1
7286,0,1
7287,0,1
7288,0,1
7289,0,1
7290,0,1
7292,0,1
7295,0,1
7296,0,3
7297,0,1
7298,0,1
7299,0,1
7301,0,12
7302,0,1
7303,0,26
7304,0,3
7305,0,11
7306,0,1
7307,0,1
7308,0,1
7309,0,1
7311,0,2
7312,0,33
7313,0,1
7314,0,1
7315,0,1
7316,0,1
7317,0,1
7319,0,1
7320,0,13
7321,0,1
7323,0,1
7324,0,1
7325,0,1
7326,0,31
7328,0,1
7329,0,1
7330,0,3
7331,0,1
7332,0,1
7333,0,7
7334,0,1
7335,0,13
7336,0,203
7337,0,16
7338,0,1
7339,0,1
7340,0,1
7341,0,17
7342,0,27
7343,0,1
7344,0,1
7345,0,3
7346,0,1
7347,0,1
7348,0,123
7349,0,1
7350,0,1
7351,0,1
7353,0,1
7354,0,1
7357,0,1
7359,0,21
7361,0,1
7362,0,1
7363,0,1
7364,0,14
7365,0,116
7366,0,1
7367,0,1
7369,0,13
7370,0,29
7371,0,1
7372,0,1
7375,0,3
7376,0,24
7377,0,1
7379,0,27
7381,0,1
7382,0,1
7384,0,1
7385,0,3
7386,0,1
7387,0,45
7388,0,1
7389,0,1
7393,0,1
7396,0,1
7397,0,1
7398,0,11
7400,0,1
7401,0,2
7402,0,26
7403,0,3
7404,0,15
7406,0,1
7407,0,1
7409,0,1
7410,0,1
7411,0,2
7413,0,1
7414,0,20
7415,0,1
7416,0,3
7417,0,1
7418,0,1
7420,0,1
7422,0,1
7424,0,2
7425,0,1
7426,0,1
7427,0,1
7428,0,1
7429,0,10000
7430,0,1
7431,0,1
7433,0,1
7435,0,1
7436,0,37
7437,0,8
7438,0,3
7439,0,9
7440,0,1
7441,0,1
7442,0,1
7443,0,2
7446,0,1
7447,0,23
7448,0,1
7449,0,41
7450,0,20
7451,0,1
7452,0,1
7453,0,3
7454,0,1
7455,0,1
7456,0,27
7457,0,1
7458,0,25
7459,0,1
7460,0,3
7461,0,1
7462,0,1
7463,0,1
7465,0,1
7468,0,3
7469,0,2
7470,0,11
7473,0,1
7474,0,3
7475,0,32
7476,0,2
7477,0,1
7478,0,1
7479,0,1
7482,0,17
7484,0,1
7485,0,1
7486,0,1
7487,0,3
7488,0,1
7489,0,1
7490,0,1
7492,0,1
7493,0,13
7494,0,1
7495,0,51
7496,0,1
7497,0,1
7498,0,1
7499,0,1
7501,0,12
7502,0,3
7503,0,1
7504,0,1
7505,0,1
7506,0,3
7507,0,21
7508,0,1
7510,0,1
7511,0,27
7512,0,1
7513,0,1
7514,0,1
7515,0,18
7516,0,1
7517,0,1
7518,0,1
7522,0,1
7524,0,2
7525,0,33
7526,0,1
7527,0,1
7528,0,1
7531,0,1
7532,0,1
7533,0,25
7535,0,11
7536,0,2
7538,0,1
7539,0,1
7540,0,1
7541,0,30
7543,0,3
7544,0,1
7545,0,11
7546,0,1
7547,0,2
7548,0,3
7549,0,12
7550,0,1
7551,0,1
7552,0,3
7553,0,1
7554,0,1
7555,0,1
7557,0,10
7558,0,3
7559,0,1
7561,0,1
7562,0,1
7564,0,2
7565,0,2
7566,0,1
7568,0,26
7569,0,11
7570,0,22
7571,0,3
7572,0,1
7574,0,1
7576,0,1
7578,0,1
7579,0,1
7580,0,3
7583,0,1
7584,0,8
7586,0,1
7587,0,2
7588,0,7
7589,0,1
7590,0,1
7591,0,17
7592,0,3
7593,0,25
7594,0,3
7596,0,26
7597,0,1
7598,0,1
7600,0,1
7601,0,1
7604,0,1
7606,0,1
7607,0,25
7608,0,4
7609,0,1
7610,0,1
7611,0,1
7612,0,1
7615,0,1
7617,0,1
7618,0,1
7619,0,1
7620,0,57
7621,0,1
7622,0,1
7623,0,13
7624,0,1
7625,0,1
7627,0,1
7628,0,1
7629,0,1
7630,0,1
7631,0,12
7632,0,1
7633,0,1
7634,0,1
7635,0,1
7636,0,7
7637,0,32
7638,0,1
7639,0,8
7641,0,9
7642,0,51
7644,0,4
7646,0,1
7647,0,30
7648,0,1
7649,0,1
7651,0,1
7652,0,3
7654,0,1
7655,0,1
7656,0,1
7657,0,1
7658,0,6
7659,0,1
7660,0,1
7661,0,1
7662,0,1
7663,0,3
7664,0,1
7665,0,1
7666,0,121
7667,0,27
7668,0,1
7671,0,1
7672,0,21
7673,0,1
7674,0,3
7675,0,1
7676,0,8
7677,0,1
7678,0,1
7679,0,1
7681,0,3
7682,0,1
7683,0,3
7684,0,9
7685,0,4
7686,0,8
7687,0,1
7688,0,1
7689,0,2
7690,0,1
7692,0,1
7693,0,1
7694,0,1
7695,0,35
7696,0,1
7698,0,1
7699,0,31
7700,0,1
7701,0,13
7702,0,9
7703,0,27
7705,0,1
7706,0,2
7707,0,27
7708,0,13
7709,0,1
7710,0,1
7711,0,1
7712,0,2
7713,0,31
7715,0,3
7716,0,1
7717,0,1
7719,0,3
7720,0,1
7721,0,1
7723,0,2
7724,0,1
7727,0,17
7728,0,1
7730,0,116
7732,0,1
7733,0,3
7734,0,3
7736,0,1
7737,0,1
7738,0,1
7739,0,9
7740,0,3
7741,0,17
7743,0,1
7744,0,1
7745,0,1
7746,0,1
7747,0,1
7749,0,3
7750,0,1
7751,0,1
7752,0,7
7753,0,3
7754,0,1
7756,0,1
7758,0,1
7761,0,17
7762,0,1
7763,0,1
7764,0,1
7765,0,1
7767,0,5
7768,0,36
7769,0,1
7771,0,27
7772,0,24
7773,0,1
7775,0,1
7776,0,1
7778,0,1
7779,0,1
7780,0,1
7781,0,7
7782,0,1
7783,0,14
7784,0,6
7785,0,1
7786,0,2
7787,0,1
7788,0,1
7789,0,1
7790,0,1
7792,0,1
7793,0,3
7794,0,1
7795,0,1
7796,0,1
7798,0,1
7799,0,19
7800,0,3
7801,0,13
7803,0,1
7804,0,1
7806,0,27
7807,0,3
7808,0,3
7809,0,1
7810,0,1
7811,0,1
7817,0,1
7818,0,1
7819,0,1
7820,0,11
7823,0,3
7826,0,1
7827,0,12
7828,0,1
7829,0,1
7830,0,27
7831,0,1
7833,0,18
7834,0,1
7835,0,22
7836,0,1
7837,0,1
7838,0,1
7839,0,501
7840,0,1
7841,0,1
7842,0,31
7843,0,1
7844,0,1
7845,0,1
7846,0,1
7847,0,8
7848,0,2
7849,0,1
7850,0,1
7851,0,27
7852,0,1
7853,0,1
7854,0,19
7857,0,1
7858,0,3
7859,0,1
7861,0,1
7863,0,1
7865,0,1
7866,0,9
7867,0,16
7868,0,1
7870,0,1
7871,0,1
7872,0,14
7873,0,2
7875,0,8
7876,0,1
7877,0,1
7878,0,1
7879,0,1
7880,0,1
7881,0,1
7882,0,1
7883,0,19
7885,0,1
7886,0,1
7887,0,1
7888,0,1
7889,0,1
7891,0,21
7892,0,1
7894,0,1
7895,0,1
7896,0,1
7897,0,1
7898,0,1
7899,0,1
7900,0,1
7901,0,1
7902,0,5
7903,0,3
7904,0,1
7905,0,8
7906,0,1
7908,0,1
7911,0,19
7912,0,1
7913,0,1
7915,0,1
7916,0,1
7917,0,21
7918,0,1
7919,0,1
7920,0,1
7921,0,1
7922,0,1
7923,0,6
7924,0,27
7925,0,3
7927,0,3
7928,0,1
7929,0,12
7930,0,1
7932,0,14
7933,0,1
7935,0,24
7936,0,1
7937,0,1
7938,0,4
7939,0,53
7940,0,1
7941,0,1
7942,0,3
7943,0,13
7944,0,2
7945,0,2
7946,0,21
7947,0,1
7949,0,1
7951,0,8
7952,0,12
7953,0,1
7955,0,1
7956,0,2
7957,0,15
7961,0,1
7962,0,26
7963,0,1
7964,0,11
7965,0,1
7966,0,13
7968,0,27
7970,0,1
7971,0,34
7972,0,1
7974,0,1
7975,0,1
7976,0,5
7979,0,1
7980,0,1
7981,0,3
7983,0,1
7984,0,1
7985,0,1
7986,0,1
7987,0,11
7988,0,21
7989,0,1
7990,0,3
7991,0,1
7992,0,21
7993,0,1
7994,0,3
7995,0,1
7996,0,3
7997,0,1
7998,0,1
7999,0,1
8000,0,1
8001,0,1
8002,0,1
8004,0,1
8005,0,1
8006,0,1
8007,0,55
8008,0,7
8009,0,1
8010,0,36
8011,0,1
8012,0,1
8013,0,1
8015,0,1
8016,0,1
8017,0,16
8019,0,1
8020,0,7
8021,0,1
8022,0,1
8023,0,1
8025,0,1
8026,0,9
8027,0,3
8028,0,1
8029,0,2
8030,0,1
8031,0,1
8032,0,1
8033,0,1
8034,0,3
8035,0,1
8036,0,1501
8037,0,3
8038,0,13
8039,0,1
8040,0,1
8041,0,1
8042,0,26
8044,0,1
8045,0,1
8046,0,1
8048,0,1
8050,0,45
8051,0,1
8053,0,1
8054,0,3
8055,0,1
8056,0,2
8057,0,171
8058,0,6
8059,0,1
8061,0,1
8062,0,1
8063,0,1
8065,0,23
8067,0,11
8068,0,1
8070,0,1
8071,0,1
8072,0,1
8073,0,14
8074,0,1
8075,0,1
8076,0,1
8077,0,1
8078,0,8
8079,0,1
8080,0,27
8081,0,1
8083,0,1
8084,0,3
8085,0,1
8086,0,3
8087,0,1
8088,0,22
8089,0,1
8090,0,1
8091,0,3
8092,0,1
8093,0,7
8094,0,1
8095,0,1
8097,0,21
8098,0,3
8100,0,1
8101,0,27
8102,0,4
8103,0,1
8104,0,1
8105,0,1
8107,0,1
8108,0,1
8109,0,3
8110,0,1
8111,0,6
8113,0,19
8114,0,1
8115,0,27
8116,0,1
8117,0,1
8118,0,1
8119,0,1
8122,0,1
8123,0,1
8124,0,1
8125,0,1
8127,0,1
8128,0,1
8129,0,1
8131,0,1
8132,0,1001
8133,0,22
8134,0,1
8136,0,1
8137,0,1
8138,0,3
8139,0,1
8140,0,13
8141,0,1
8142,0,2
8143,0,1
8145,0,1
8146,0,13
8148,0,17
8150,0,1
8151,0,1
8152,0,1
8154,0,2
8155,0,1
8156,0,3
8157,0,22
8158,0,2
8159,0,3
8160,0,1
8162,0,1
8163,0,1
8164,0,1
8165,0,27
8166,0,27
8167,0,1
8168,0,1
8170,0,1
8171,0,1
8172,0,1
8173,0,1
8174,0,1
8175,0,29
8176,0,13
8177,0,2
8178,0,13
8179,0,3
8181,0,1
8183,0,21
8184,0,28
8186,0,3
8188,0,1001
8189,0,41
8190,0,1
8191,0,1
8192,0,1
8193,0,21
8194,0,3
8195,0,13
8196,0,1
8198,0,25
8200,0,1
8201,0,125
8203,0,10
8205,0,26
8207,0,1
8209,0,1
8210,0,1
8211,0,3
8213,0,1
8214,0,4
8215,0,27
8216,0,1
8217,0,1
8220,0,14
8221,0,1
8222,0,41
8223,0,1
8225,0,1
8226,0,1
8227,0,1
8228,0,1
8229,0,1
8230,0,15
8231,0,1
8233,0,1
8234,0,1
8235,0,1
8237,0,5
8238,0,1
8240,0,1
8242,0,1
8243,0,1
8244,0,1
8245,0,1
8246,0,14
8249,0,1
8250,0,1
8251,0,1
8252,0,3
8253,0,1
8254,0,3
8255,0,26
8256,0,3
8257,0,1
8258,0,1
8260,0,1
8261,0,16
8262,0,12
8263,0,1
8266,0,3
8267,0,1
8268,0,10
8269,0,13
8270,0,1
8271,0,9
8272,0,40
8273,0,1
8274,0,7
8276,0,1
8277,0,327
8278,0,1
8281,0,1
8282,0,33
8283,0,1
8284,0,8
8286,0,23
8287,0,3
8290,0,1
8291,0,1
8292,0,2
8293,0,6
8294,0,45
8295,0,1
8296,0,3
8297,0,1
8300,0,1
8303,0,22
8304,0,1
8305,0,2
8307,0,1
8308,0,1
8309,0,1
8310,0,1
8311,0,1
8312,0,12
8313,0,1
8314,0,3
8315,0,1
8316,0,1
8317,0,2
8318,0,13
8319,0,79
8322,0,83
8323,0,1
8324,0,1
8325,0,1
8326,0,1
8327,0,1
8329,0,1
8330,0,41
8331,0,1
8332,0,26
8333,0,21
8334,0,1
8335,0,3
8336,0,13
8337,0,3
8338,0,1
8340,0,1
8341,0,13
8342,0,1
8343,0,1
8344,0,1
8345,0,1
8346,0,2
8347,0,3
8348,0,30
8349,0,1
8351,0,3
8353,0,5
8354,0,9
8355,0,1
8357,0,1
8358,0,2
8359,0,18
8360,0,1
8361,0,15
8362,0,1
8363,0,48
8365,0,40
8366,0,1
8367,0,1
8368,0,3
8370,0,14
8371,0,1
8372,0,31
8373,0,1
8374,0,1
8375,0,1
8377,0,1
8378,0,1
8379,0,1
8380,0,1
8381,0,7
8383,0,1
8384,0,1
8385,0,1
8386,0,23
8388,0,9
8389,0,1
8390,0,1
8392,0,1
8393,0,43
8394,0,1
8395,0,3
8397,0,1
8398,0,17
8399,0,3
8400,0,3
8401,0,3
8402,0,2
8403,0,1
8405,0,1
8406,0,3
8409,0,1
8410,0,1
8411,0,18
8412,0,1
8413,0,25
8414,0,4
8415,0,3
8416,0,1
8417,0,1
8418,0,13
8419,0,1
8420,0,21
8421,0,1
8422,0,1
8424,0,1
8425,0,2
8426,0,1
8427,0,26
8428,0,1
8429,0,1
8430,0,1
8431,0,1
8432,0,15
8433,0,1
8434,0,3
8435,0,2
8437,0,1
8438,0,1
8440,0,1
8441,0,1
8442,0,1
8443,0,3
8444,0,1
8445,0,1
8446,0,1
8447,0,1
8448,0,1
8452,0,25
8453,0,31
8454,0,1
8457,0,1
8458,0,1
8459,0,1
8460,0,1
8461,0,1
8462,0,1
8463,0,3
8466,0,1
8467,0,8
8468,0,1
8469,0,1
8470,0,9
8472,0,1
8473,0,2
8475,0,1
8476,0,1
8477,0,1
8478,0,14
8479,0,1
8480,0,13
8481,0,1
8482,0,1
8484,0,1
8485,0,5
8486,0,2
8487,0,14
8488,0,1
8489,0,3
8490,0,1
8492,0,1
8493,0,5
8495,0,1
8496,0,51
8498,0,17
8499,0,13
8500,0,1
8501,0,27
8502,0,1
8503,0,1
8504,0,1
8505,0,1
8506,0,2
8507,0,21
8508,0,49
8509,0,1
8510,0,17
8512,0,3
8513,0,1
8514,0,1
8515,0,1
8516,0,1
8517,0,1
8518,0,1
8519,0,105
8520,0,27
8522,0,1
8524,0,16
8525,0,2
8526,0,1
8529,0,1
8532,0,1
8534,0,1
8535,0,3
8536,0,1
8538,0,7
8539,0,1
8541,0,17
8542,0,1
8543,0,27
8544,0,1
8546,0,1
8547,0,2
8550,0,1
8551,0,1
8552,0,1
8553,0,1
8554,0,14
8555,0,11
8556,0,1
8557,0,1
8558,0,27
8559,0,13
8560,0,2
8563,0,14
8564,0,1
8565,0,11
8566,0,27
8567,0,1
8568,0,3
8569,0,1
8570,0,27
8572,0,1
8573,0,1
8574,0,9
8575,0,2
8576,0,14
8577,0,13
8578,0,14
8580,0,1
8582,0,2
8583,0,19
8584,0,3
8585,0,1
8586,0,14
8587,0,1
8588,0,5
8589,0,13
8590,0,2
8591,0,1
8592,0,1
8593,0,1
8594,0,1
8595,0,1
8597,0,2
8598,0,2
8600,0,1
8601,0,1
8602,0,1
8603,0,5
8604,0,135
8605,0,3
8606,0,1
8607,0,16
8608,0,1
8609,0,1
8610,0,12
8612,0,1
8613,0,14
8614,0,1
8615,0,3
8616,0,1
8617,0,1
8618,0,1
8619,0,12
8620,0,1
8621,0,1
8622,0,3
8623,0,14
8624,0,26
8626,0,1
8627,0,1
8628,0,1
8629,0,6
8630,0,1
8631,0,1
8632,0,1
8633,0,1
8634,0,1
8635,0,3
8636,0,1
8638,0,1
8639,0,13
8641,0,3
8642,0,1
8643,0,53
8644,0,2
8645,0,1
8646,0,1
8647,0,3
8648,0,4
8649,0,1
8650,0,1
8651,0,3
8652,0,1
8653,0,7
8654,0,1
8655,0,1
8656,0,2
8657,0,1
8658,0,6
8659,0,3
8660,0,3
8661,0,1
8662,0,1
8664,0,1
8665,0,14
8667,0,1
8668,0,74
8669,0,1
8670,0,1
8671,0,120
8672,0,1
8673,0,2
8674,0,1
8675,0,23
8679,0,48
8680,0,3
8681,0,1
8682,0,3
8684,0,1
8685,0,1
8686,0,1
8687,0,1
8688,0,1
8690,0,3
8691,0,1
8693,0,1
8694,0,13
8695,0,1
8696,0,11
8698,0,1
8699,0,21
8700,0,1
8701,0,1
8702,0,1
8703,0,1
8704,0,1
8706,0,14
8707,0,2
8709,0,1
8710,0,1
8711,0,1
8712,0,1
8714,0,5
8715,0,2
8716,0,1
8717,0,1
8718,0,1
8719,0,1
8720,0,2
8721,0,53
8722,0,1
8723,0,1
8725,0,1
8726,0,1
8727,0,27
8728,0,1
8729,0,2
8730,0,1
8731,0,1
8733,0,1
8735,0,22
8736,0,27
8737,0,19
8738,0,1
8740,0,5
8741,0,1
8742,0,1
8743,0,1
8745,0,26
8746,0,1
8747,0,1
8748,0,3
8749,0,2
8750,0,26
8751,0,2
8754,0,1
8755,0,1
8756,0,2
8757,0,3
8758,0,3
8759,0,3
8760,0,1
8761,0,1
8762,0,1
8763,0,17
8764,0,103
8765,0,3
8767,0,1
8768,0,17
8769,0,1
8770,0,2
8771,0,1
8772,0,327
8773,0,1
8774,0,1
8775,0,52
8776,0,1
8778,0,1
8779,0,1
8780,0,3
8781,0,1
8782,0,1
8784,0,1
8785,0,2
8787,0,1
8788,0,1
8790,0,1
8791,0,13
8792,0,13
8794,0,1
8795,0,1
8796,0,1
8797,0,34
8798,0,3
8800,0,1
8801,0,1
8802,0,1
8804,0,1
8805,0,3
8806,0,2
8807,0,1
8808,0,27
8809,0,1
8810,0,1
8812,0,13
8813,0,1
8814,0,1001
8815,0,1
8816,0,1
8817,0,1
8818,0,1
8819,0,146
8820,0,1
8821,0,1
8822,0,1
8823,0,26
8826,0,3
8827,0,1
8828,0,1
8829,0,1
8830,0,1
8831,0,7
8832,0,17
8833,0,7
8835,0,1
8836,0,1
8837,0,21
8838,0,2
8839,0,1
8840,0,1
8842,0,1
8843,0,1
8844,0,1
8845,0,13
8846,0,1
8847,0,1
8848,0,42
8849,0,3
8850,0,1
8851,0,17
8852,0,1
8853,0,27
8854,0,1
8855,0,39
8856,0,1
8857,0,53
8858,0,1
8859,0,3
8861,0,11
8862,0,1
8863,0,1
8864,0,4
8865,0,14
8866,0,2
8867,0,13
8868,0,57
8869,0,13
8870,0,1
8873,0,1
8874,0,1
8875,0,1
8876,0,11
8877,0,1
8878,0,1
8879,0,14
8880,0,1
8881,0,1
8882,0,1
8883,0,1
8884,0,1
8885,0,1
8886,0,3
8887,0,1
8888,0,3
8889,0,1
8890,0,1
8891,0,1
8892,0,1
8893,0,122
8894,0,1
8895,0,1
8897,0,1
8899,0,1
8900,0,25
8901,0,1
8902,0,1
8903,0,26
8904,0,1
8909,0,1
8911,0,1
8912,0,1
8913,0,2
8914,0,9
8915,0,27
8916,0,1
8917,0,1
8920,0,13
8921,0,1
8922,0,2
8923,0,6
8924,0,1
8925,0,1
8927,0,3
8928,0,1
8929,0,13
8930,0,12
8932,0,1
8933,0,1
8934,0,1
8935,0,5
8936,0,1
8937,0,1
8938,0,1
8939,0,1
8940,0,1
8941,0,2
8943,0,1
8944,0,10
8945,0,1
8947,0,2
8948,0,21
8949,0,1
8951,0,1
8952,0,11
8953,0,23
8954,0,1
8955,0,1
8956,0,1
8957,0,1
8958,0,3
8960,0,1
8961,0,1
8962,0,1
8963,0,2
8966,0,1
8967,0,1
8968,0,17
8969,0,1
8971,0,1
8973,0,1
8974,0,1
8975,0,1
8976,0,13
8977,0,1
8978,0,14
8979,0,1
8980,0,1
8981,0,1
8982,0,1
8983,0,1
8984,0,1
8985,0,1
8986,0,21
8988,0,1
8989,0,1
8990,0,42
8991,0,11
8993,0,1
8994,0,17
8995,0,16
8996,0,1
8997,0,1
8998,0,6
8999,0,3
9000,0,1
9001,0,1
9002,0,3
9003,0,1
9004,0,1
9005,0,8
9007,0,1
9008,0,1
9010,0,1
9012,0,2
9014,0,13
9015,0,3
9016,0,1
9017,0,2
9018,0,3
9020,0,1
9021,0,1
9023,0,1
9025,0,1
9028,0,1
9029,0,12
9030,0,6
9031,0,1
9033,0,1
9034,0,1
9035,0,3
9036,0,1
9037,0,1
9038,0,1
9039,0,1
9040,0,1
9041,0,18
9042,0,17
9043,0,1
9044,0,1
9045,0,25
9046,0,1
9047,0,1
9048,0,1
9049,0,1
9050,0,1
9051,0,2
9052,0,1
9054,0,116
9055,0,1
9056,0,15
9057,0,3
9058,0,2
9059,0,1
9060,0,17
9061,0,26
9062,0,1
9063,0,1
9064,0,9
9065,0,1
9067,0,1
9069,0,11
9070,0,2
9071,0,1
9072,0,1
9073,0,2
9074,0,2
9076,0,1
9077,0,3
9078,0,22
9080,0,1
9081,0,2
9082,0,1
9083,0,23
9084,0,1
9085,0,7
9086,0,3
9087,0,1
9089,0,11
9090,0,44
9091,0,18
9092,0,1
9093,0,3
9094,0,1
9095,0,9
9097,0,1
9098,0,57
9099,0,1
9100,0,8
9105,0,1
9107,0,3
9108,0,4
9109,0,1
9111,0,13
9114,0,3
9115,0,1
9116,0,1
9118,0,1
9119,0,26
9121,0,5
9122,0,3
9123,0,1
9125,0,14
9127,0,1
9128,0,1
9129,0,21
9130,0,11
9131,0,1
9132,0,14
9134,0,13
9135,0,3
9136,0,33
9138,0,23
9139,0,1
9141,0,15
9142,0,26
9143,0,3
9144,0,1
9145,0,2
9147,0,1
9148,0,16
9149,0,1
9150,0,2
9152,0,1
9153,0,3
9155,0,1
9157,0,1
9158,0,24
9159,0,21
9160,0,1001
9161,0,13
9162,0,1
9164,0,2
9165,0,1
9166,0,3
9167,0,1
9168,0,3
9171,0,1
9173,0,1
9174,0,1
9175,0,1
9176,0,13
9177,0,56
9178,0,3
9179,0,17
9180,0,3
9182,0,1
9183,0,13
9184,0,1
9185,0,2
9186,0,1
9187,0,176
9188,0,2
9189,0,23
9191,0,2
9192,0,1
9193,0,1
9195,0,1
9196,0,1
9197,0,87
9198,0,3
9199,0,2
9200,0,2
9201,0,12
9202,0,3
9203,0,3
9204,0,1
9205,0,1
9206,0,1
9207,0,1
9208,0,3
9209,0,3
9210,0,1
9211,0,7
9212,0,1
9213,0,1
9214,0,1
9215,0,1
9216,0,25
9217,0,1
9218,0,1
9219,0,1
9220,0,2
9221,0,1
9223,0,1
9224,0,56
9226,0,1
9227,0,16
9228,0,1
9229,0,3
9230,0,2
9231,0,17
9232,0,1
9233,0,21
9234,0,1
9235,0,3
9239,0,1
9241,0,1
9242,0,1
9244,0,1
9245,0,1
9246,0,1
9247,0,7
9249,0,79
9250,0,1
9251,0,1
9252,0,1
9253,0,53
9257,0,50
9258,0,22
9259,0,1
9261,0,1
9262,0,1
9264,0,2
9266,0,21
9267,0,13
9268,0,1
9269,0,1
9271,0,1
9272,0,45
9273,0,11
9274,0,1
9275,0,27
9276,0,1
9277,0,82
9279,0,1
9280,0,1
9281,0,1
9282,0,1
9284,0,3
9285,0,10
9286,0,19
9287,0,31
9288,0,1
9289,0,1
9290,0,1
9291,0,27
9292,0,25
9294,0,1
9295,0,1
9296,0,1
9297,0,27
9299,0,1
9300,0,3
9301,0,1
9303,0,1
9305,0,3
9306,0,10000
9308,0,3
9309,0,1
9310,0,3
9311,0,10
9312,0,1
9313,0,24
9314,0,3
9315,0,1
9316,0,1
9317,0,1
9318,0,1
9319,0,21
9320,0,16
9321,0,10
9322,0,1
9323,0,2
9324,0,1
9327,0,1
9328,0,1
9329,0,1
9330,0,3
9331,0,1
9332,0,15
9333,0,25
9334,0,31
9335,0,1
9337,0,1
9338,0,1
9340,0,1
9341,0,1
9342,0,1
9346,0,1
9347,0,1
9348,0,1
9349,0,1
9351,0,1
9352,0,1
9353,0,13
9354,0,11
9355,0,1
9356,0,1
9357,0,21
9358,0,1
9362,0,14
9364,0,1
9365,0,1
9368,0,17
9370,0,7
9371,0,8
9372,0,1
9373,0,3
9374,0,79
9375,0,1
9376,0,36
9377,0,1
9378,0,1
9379,0,45
9381,0,1
9383,0,11
9384,0,21
9385,0,1
9388,0,8
9389,0,2
9390,0,4
9391,0,1
9393,0,1
9394,0,1
9395,0,27
9396,0,3
9398,0,1
9399,0,2
9400,0,1
9406,0,21
9407,0,3
9408,0,1
9410,0,1
9411,0,4
9412,0,1
9414,0,2
9415,0,2
9416,0,11
9417,0,3
9419,0,115
9421,0,1
9422,0,13
9425,0,1
9426,0,1
9427,0,1
9428,0,11
9429,0,168
9430,0,3
9431,0,3
9432,0,1
9433,0,1
9434,0,1
9435,0,1
9437,0,1
9438,0,2
9439,0,17
9442,0,1
9443,0,1
9444,0,1
9445,0,2
9446,0,2
9447,0,13
9448,0,1
9449,0,27
9451,0,1
9452,0,1
9453,0,1
9454,0,1
9455,0,1
9456,0,1
9458,0,1
9461,0,1
9462,0,3
9463,0,17
9464,0,121
9466,0,1
9467,0,3
9468,0,147
9469,0,13
9470,0,1
9471,0,1
9472,0,2
9473,0,1
9474,0,1
9475,0,2
9477,0,14
9478,0,6
9480,0,27
9483,0,1
9485,0,3
9486,0,3
9487,0,1
9488,0,53
9489,0,1
9491,0,1
9492,0,1
9493,0,2
9494,0,1
9495,0,3
9496,0,1
9497,0,1
9498,0,1
9499,0,7
9500,0,9
9501,0,1
9502,0,1
9503,0,1
9504,0,1
9505,0,1
9506,0,1
9507,0,1
9508,0,14
9509,0,1
9512,0,1
9514,0,25
9517,0,1
9518,0,5
9519,0,14
9520,0,151
9521,0,1
9522,0,19
9523,0,11
9524,0,1
9526,0,13
9528,0,3
9530,0,2
9532,0,7
9534,0,8
9535,0,1
9536,0,1
9538,0,1
9539,0,2
9541,0,22
9543,0,3
9544,0,1
9546,0,7
9548,0,1
9549,0,1
9550,0,11
9551,0,3
9552,0,21
9553,0,1
9554,0,1
9556,0,1
9557,0,14
9558,0,14
9559,0,51
9560,0,1
9562,0,12
9563,0,27
9566,0,1
9567,0,26
9568,0,129
9570,0,1
9571,0,1
9572,0,62
9573,0,1
9574,0,1
9575,0,3
9576,0,1
9577,0,2
9578,0,1
9579,0,2
9580,0,1
9581,0,9
9582,0,1
9583,0,2
9584,0,3
9585,0,1
9586,0,1
9587,0,1
9588,0,1
9590,0,1
9591,0,52
9592,0,2
9595,0,1
9596,0,21
9597,0,1
9598,0,1
9599,0,2
9600,0,5
9602,0,1
9604,0,8
9605,0,1
9606,0,1
9608,0,2
9609,0,2
9610,0,1
9612,0,1
9613,0,1
9614,0,22
9616,0,21
9617,0,3
9619,0,1
9620,0,1
9621,0,1
9622,0,1
9623,0,1
9624,0,1
9626,0,1
9627,0,31
9630,0,2
9632,0,1
9634,0,3
9636,0,1
9638,0,3
9639,0,3
9641,0,1
9642,0,12
9644,0,9
9645,0,3
9646,0,17
9647,0,1
9648,0,1
9650,0,1
9651,0,11
9652,0,1
9654,0,53
9655,0,26
9656,0,1
9657,0,1
9658,0,1
9659,0,3
9661,0,150
9662,0,49
9665,0,18
9666,0,1
9668,0,1
9669,0,1
9670,0,1
9671,0,1
9672,0,14
9673,0,1
9674,0,1
9675,0,17
9676,0,3
9678,0,29
9680,0,17
9681,0,1
9682,0,14
9683,0,21
9684,0,8
9685,0,1
9688,0,14
9689,0,1
9690,0,1
9691,0,3
9694,0,23
9695,0,1
9696,0,1
9697,0,1
